sale_id,store_id,customer_id,employee_id,sale_date,total_amount
1389,30,4,3,2024-10-17,4110.21
1390,4,9,10,2024-10-18,4781.04
1391,20,7,10,2024-10-19,296.98
1392,25,7,2,2024-10-20,1658.04
1393,22,5,5,2024-10-21,2994.1
1394,14,6,9,2024-10-22,1907.7
1395,14,3,6,2024-10-23,1084.61
1396,24,10,3,2024-10-24,3942.42
1397,5,4,8,2024-10-25,4585.16
1398,31,6,10,2024-10-26,2707.66
1399,23,2,1,2024-10-27,1589.01
1400,4,3,2,2024-10-28,4276.93
1401,35,2,3,2024-10-29,3379.15
1402,23,8,8,2024-10-30,2164.35
1403,6,6,4,2024-10-31,1799.31
1404,15,7,9,2024-11-01,1000.07
1405,29,2,8,2024-11-02,3872.24
1406,34,2,2,2024-11-03,1608.91
1407,30,10,10,2024-11-04,634.1
1408,2,1,10,2024-11-05,849.2
1409,13,2,6,2024-11-06,1445.83
1410,12,6,8,2024-11-07,1933.61
1411,13,1,9,2024-11-08,4308.43
1412,32,4,10,2024-11-09,1020.87
1413,35,4,9,2024-11-10,618.91
1414,5,5,8,2024-11-11,427.3
1415,9,4,9,2024-11-12,134.57
1416,3,5,6,2024-11-13,1907.03
1417,30,4,10,2024-11-14,3437.16
1418,7,10,4,2024-11-15,1457.98
1419,26,1,4,2024-11-16,2435.61
1420,6,1,5,2024-11-17,1437.46
1421,11,6,4,2024-11-18,4062.69
1422,18,10,3,2024-11-19,2757.81
1423,3,6,4,2024-11-20,2851.84
1424,4,8,3,2024-11-21,3908.71
1425,20,8,6,2024-11-22,3640.17
1426,4,6,9,2024-11-23,1915.63
1427,29,4,7,2024-11-24,1562.55
1428,34,1,7,2024-11-25,2747.15
1429,1,1,7,2024-11-26,1292.18
1430,17,7,8,2024-11-27,597.55
1431,3,1,4,2024-11-28,3931.77
1432,16,7,6,2024-11-29,1011.23
1433,34,6,5,2024-11-30,3230.42
1434,17,9,3,2024-12-01,4751.31
1435,29,6,2,2024-12-02,1207.28
1436,26,6,1,2024-12-03,240.67
1437,22,2,2,2024-12-04,3510.27
1438,12,10,4,2024-12-05,439.26
1439,21,5,7,2024-12-06,1928.99
1440,21,2,7,2024-12-07,664.42
1441,8,8,2,2024-12-08,899.92
1442,11,6,8,2024-12-09,328.43
1443,10,2,10,2024-12-10,358.73
1444,25,5,9,2024-12-11,491.61
1445,7,2,6,2024-12-12,4577.42
1446,23,2,2,2024-12-13,2982.51
1447,9,7,9,2024-12-14,1586.46
1448,32,8,3,2024-12-15,3034.76
1449,31,2,5,2024-12-16,3724.04
1450,7,2,6,2024-12-17,2627.33
1451,18,2,1,2024-12-18,321.96
1452,13,5,8,2024-12-19,2059.82
1453,6,9,7,2024-12-20,419.32
1454,34,10,10,2024-12-21,1661.65
1455,33,8,7,2024-12-22,1188.6
1456,15,10,9,2024-12-23,4033.51
1457,15,9,8,2024-12-24,4181.29
1458,33,2,7,2024-12-25,1576.42
1459,22,1,2,2024-12-26,4314.73
1460,13,7,1,2024-12-27,3810.08
1461,17,3,2,2024-12-28,1728.48
1462,8,8,5,2024-12-29,3966.53
1463,4,1,6,2024-12-30,4828.46
1464,17,5,8,2024-12-31,2036.46
1465,25,6,6,2024-01-01,4914.34
1466,18,3,1,2024-01-02,1642.32
1467,19,6,4,2024-01-03,3256.22
1468,5,8,9,2024-01-04,1558.46
1469,32,1,6,2024-01-05,588.86
1470,8,8,1,2024-01-06,4582.44
1471,26,8,4,2024-01-07,2332.5
1472,4,1,1,2024-01-08,632.69
1473,23,5,10,2024-01-09,4669.19
1474,27,8,5,2024-01-10,3752.56
1475,17,1,2,2024-01-11,1918.09
1476,10,8,6,2024-01-12,2685.55
1477,2,9,1,2024-01-13,829.73
1478,21,10,1,2024-01-14,4402.07
1479,4,10,5,2024-01-15,4779.86
1480,33,3,9,2024-01-16,352.06
1481,33,8,6,2024-01-17,145.61
1482,35,1,3,2024-01-18,4691.19
1483,14,9,2,2024-01-19,1310.02
1484,14,4,7,2024-01-20,3819.83
1485,32,9,9,2024-01-21,4292.78
1486,26,9,5,2024-01-22,1829.61
1487,21,8,3,2024-01-23,4793.69
1488,5,9,6,2024-01-24,4290.05
1489,1,8,5,2024-01-25,1580.14
1490,24,8,3,2024-01-26,4739.01
1491,8,1,10,2024-01-27,516.41
1492,28,8,1,2024-01-28,4260.68
1493,22,3,2,2024-01-29,1116.14
1494,16,9,3,2024-01-30,1721.28
1495,34,1,8,2024-01-31,480.47
1496,34,4,7,2024-02-01,3689.02
1497,22,8,10,2024-02-02,3846.97
1498,24,5,9,2024-02-03,3142.14
1499,22,2,2,2024-02-04,716.11
1500,6,8,4,2024-02-05,3215.96
1501,35,10,10,2024-02-06,1455.54
1502,19,1,2,2024-02-07,1628.62
1503,14,10,1,2024-02-08,4391.6
1504,24,4,6,2024-02-09,3467.22
1505,2,6,3,2024-02-10,4743.92
1506,7,3,4,2024-02-11,4916.47
1507,6,8,1,2024-02-12,3890.48
1508,13,10,2,2024-02-13,3820.82
1509,24,8,9,2024-02-14,1901.59
1510,14,2,6,2024-02-15,856.15
1511,5,5,2,2024-02-16,2345.18
1512,2,9,7,2024-02-17,2413.55
1513,5,1,10,2024-02-18,2864.24
1514,29,6,9,2024-02-19,3324.63
1515,22,2,1,2024-02-20,3771.15
1516,17,8,3,2024-02-21,4121.21
1517,5,6,2,2024-02-22,4834.09
1518,13,3,1,2024-02-23,3874.04
1519,12,7,9,2024-02-24,3309.03
1520,23,9,2,2024-02-25,3971.21
1521,23,4,1,2024-02-26,4140.3
1522,20,10,2,2024-02-27,3346.5
1523,4,1,2,2024-02-28,3767.32
1524,25,10,6,2024-02-29,2378.37
1525,6,4,9,2024-03-01,4088.47
1526,9,10,4,2024-03-02,658.18
1527,4,9,7,2024-03-03,3342.57
1528,23,4,5,2024-03-04,197.47
1529,19,3,3,2024-03-05,4385.8
1530,26,10,10,2024-03-06,3021.78
1531,16,9,4,2024-03-07,3544.39
1532,25,8,9,2024-03-08,3331.85
1533,6,8,1,2024-03-09,3330.2
1534,14,7,1,2024-03-10,1597.5
1535,1,3,6,2024-03-11,807.7
1536,7,2,5,2024-03-12,923.85
1537,30,9,1,2024-03-13,2201.69
1538,1,5,3,2024-03-14,3479.27
1539,12,7,8,2024-03-15,4720.14
1540,12,7,4,2024-03-16,4339.66
1541,30,3,3,2024-03-17,2285.38
1542,21,2,3,2024-03-18,3381.45
1543,34,2,9,2024-03-19,4532.76
1544,4,10,3,2024-03-20,1256.16
1545,12,4,2,2024-03-21,1895.13
1546,22,8,10,2024-03-22,1304.11
1547,26,7,2,2024-03-23,1143.29
1548,29,6,5,2024-03-24,361.54
1549,1,4,5,2024-03-25,3369.28
1550,27,7,5,2024-03-26,346.29
1551,14,10,8,2024-03-27,1426.53
1552,30,2,4,2024-03-28,2365.78
1553,26,9,4,2024-03-29,875.94
1554,29,2,2,2024-03-30,4066.82
1555,7,7,3,2024-03-31,50.25
1556,10,7,9,2024-04-01,1081.66
1557,30,1,1,2024-04-02,711.76
1558,35,4,6,2024-04-03,1419.26
1559,29,3,8,2024-04-04,138.26
1560,3,1,2,2024-04-05,3143.35
1561,24,5,10,2024-04-06,4670.06
1562,35,8,6,2024-04-07,1681.71
1563,26,10,2,2024-04-08,3651.22
1564,31,1,1,2024-04-09,3860.45
1565,3,10,4,2024-04-10,2713.74
1566,16,8,1,2024-04-11,3696.37
1567,25,1,2,2024-04-12,4437.75
1568,20,10,8,2024-04-13,3745.57
1569,28,3,7,2024-04-14,2096.78
1570,31,9,3,2024-04-15,1787.41
1571,8,6,3,2024-04-16,1037.22
1572,20,3,4,2024-04-17,2341.43
1573,6,3,2,2024-04-18,3875.05
1574,6,9,4,2024-04-19,1776.45
1575,19,2,7,2024-04-20,3820.1
1576,19,1,9,2024-04-21,1339.29
1577,35,7,1,2024-04-22,4426.83
1578,34,10,10,2024-04-23,3131.25
1579,2,5,7,2024-04-24,1073.32
1580,18,9,5,2024-04-25,4001.73
1581,24,3,3,2024-04-26,4592.16
1582,28,5,4,2024-04-27,650.69
1583,6,7,4,2024-04-28,459.5
1584,13,5,4,2024-04-29,3047.78
1585,13,2,6,2024-04-30,530.17
1586,22,2,8,2024-05-01,4977.5
1587,29,7,9,2024-05-02,4431.15
1588,26,1,10,2024-05-03,1164.87
1589,2,1,3,2024-05-04,1672.26
1590,8,9,9,2024-05-05,1598.54
1591,15,3,4,2024-05-06,1888.99
1592,25,7,8,2024-05-07,2565.68
1593,4,5,9,2024-05-08,4861.78
1594,10,5,7,2024-05-09,4415.36
1595,11,10,2,2024-05-10,1820.97
1596,27,8,10,2024-05-11,4270.29
1597,34,10,6,2024-05-12,3182.65
1598,18,2,8,2024-05-13,4781.0
1599,4,10,4,2024-05-14,4547.31
1600,29,8,10,2024-05-15,190.64
1601,5,7,1,2024-05-16,954.44
1602,32,7,1,2024-05-17,1761.7
1603,18,4,9,2024-05-18,3348.43
1604,19,4,1,2024-05-19,4393.37
1605,24,7,9,2024-05-20,3269.84
1606,19,9,2,2024-05-21,2729.0
1607,1,4,3,2024-05-22,1371.11
1608,2,2,5,2024-05-23,673.54
1609,18,3,9,2024-05-24,1903.47
1610,7,3,2,2024-05-25,2289.98
1611,27,1,9,2024-05-26,4379.61
1612,26,7,4,2024-05-27,634.82
1613,17,7,4,2024-05-28,4241.42
1614,24,7,2,2024-05-29,184.48
1615,18,2,4,2024-05-30,3108.66
1616,30,5,6,2024-05-31,2543.76
1617,23,4,6,2024-06-01,2141.08
1618,35,4,2,2024-06-02,1682.46
1619,19,1,7,2024-06-03,3178.34
1620,13,9,8,2024-06-04,2182.55
1621,19,9,2,2024-06-05,945.44
1622,11,10,4,2024-06-06,241.01
1623,30,9,3,2024-06-07,2667.86
1624,27,9,6,2024-06-08,3651.55
1625,20,8,6,2024-06-09,521.58
1626,31,9,4,2024-06-10,1081.38
1627,30,5,8,2024-06-11,259.07
1628,26,4,1,2024-06-12,860.94
1629,31,2,6,2024-06-13,577.54
1630,27,10,4,2024-06-14,2567.06
1631,26,5,9,2024-06-15,1813.48
1632,9,10,3,2024-06-16,1789.65
1633,24,2,5,2024-06-17,2212.1
1634,16,9,6,2024-06-18,1714.98
1635,25,2,5,2024-06-19,2628.16
1636,30,2,9,2024-06-20,2665.35
1637,28,2,5,2024-06-21,3398.13
1638,34,1,7,2024-06-22,1221.98
1639,33,8,3,2024-06-23,3078.03
1640,8,2,3,2024-06-24,4473.61
1641,34,1,3,2024-06-25,1499.8
1642,21,10,6,2024-06-26,275.28
1643,26,7,7,2024-06-27,857.67
1644,15,1,5,2024-06-28,4940.72
1645,32,3,5,2024-06-29,4320.51
1646,26,5,8,2024-06-30,1884.38
1647,18,10,7,2024-07-01,2910.46
1648,33,2,10,2024-07-02,3275.91
1649,25,7,10,2024-07-03,2948.02
1650,11,10,4,2024-07-04,4919.02
1651,7,5,7,2024-07-05,1677.99
1652,35,10,9,2024-07-06,2340.54
1653,4,1,4,2024-07-07,819.46
1654,29,10,3,2024-07-08,1734.14
1655,30,1,2,2024-07-09,2992.32
1656,6,5,10,2024-07-10,806.28
1657,28,8,5,2024-07-11,446.9
1658,7,9,7,2024-07-12,4523.61
1659,32,3,4,2024-07-13,2797.98
1660,20,5,3,2024-07-14,2326.28
1661,14,7,4,2024-07-15,63.41
1662,21,1,5,2024-07-16,962.29
1663,3,5,10,2024-07-17,922.03
1664,18,2,7,2024-07-18,2671.69
1665,34,1,4,2024-07-19,2746.92
1666,7,7,3,2024-07-20,922.78
1667,18,3,4,2024-07-21,3446.24
1668,6,4,6,2024-07-22,4022.9
1669,29,3,6,2024-07-23,2499.81
1670,31,2,6,2024-07-24,2669.56
1671,29,3,7,2024-07-25,4625.67
1672,22,6,7,2024-07-26,1164.66
1673,30,1,3,2024-07-27,4680.96
1674,15,7,5,2024-07-28,1865.64
1675,1,2,9,2024-07-29,2427.44
1676,18,4,2,2024-07-30,4065.0
1677,11,2,6,2024-07-31,2018.2
1678,15,3,10,2024-08-01,2032.88
1679,26,8,9,2024-08-02,2992.67
1680,25,10,6,2024-08-03,1721.18
1681,15,4,1,2024-08-04,4332.8
1682,15,10,8,2024-08-05,184.04
1683,7,8,7,2024-08-06,3735.03
1684,17,7,1,2024-08-07,1718.33
1685,12,6,5,2024-08-08,3556.67
1686,5,6,8,2024-08-09,4818.42
1687,19,9,8,2024-08-10,1317.87
1688,21,5,3,2024-08-11,415.95
1689,4,5,8,2024-08-12,3346.42
1690,34,9,10,2024-08-13,1627.2
1691,9,1,9,2024-08-14,2206.55
1692,31,3,2,2024-08-15,455.13
1693,24,9,5,2024-08-16,1713.4
1694,27,8,8,2024-08-17,1583.83
1695,3,7,9,2024-08-18,2995.43
1696,1,9,4,2024-08-19,765.26
1697,5,2,5,2024-08-20,2284.53
1698,4,7,7,2024-08-21,2046.2
1699,18,3,9,2024-08-22,4114.66
1700,34,9,2,2024-08-23,4423.39
1701,29,10,1,2024-08-24,611.02
1702,26,4,8,2024-08-25,310.51
1703,4,3,2,2024-08-26,3053.57
1704,4,9,9,2024-08-27,2315.68
1705,21,1,6,2024-08-28,91.93
1706,29,10,7,2024-08-29,4246.56
1707,32,4,7,2024-08-30,3103.19
1708,10,3,1,2024-08-31,2340.23
1709,8,9,3,2024-09-01,2080.94
1710,2,4,6,2024-09-02,4516.52
1711,1,4,6,2024-09-03,4430.02
1712,13,6,10,2024-09-04,79.06
1713,3,8,5,2024-09-05,1848.27
1714,27,3,9,2024-09-06,3869.9
1715,23,5,1,2024-09-07,234.59
1716,22,1,1,2024-09-08,3143.88
1717,25,1,9,2024-09-09,613.65
1718,27,5,5,2024-09-10,4629.5
1719,26,6,3,2024-09-11,3970.52
1720,33,10,2,2024-09-12,1588.74
1721,6,2,7,2024-09-13,4322.67
1722,13,10,4,2024-09-14,3771.62
1723,15,7,5,2024-09-15,3962.95
1724,20,10,9,2024-09-16,812.62
1725,30,8,9,2024-09-17,4542.1
1726,1,3,10,2024-09-18,4531.17
1727,35,3,5,2024-09-19,1716.39
1728,21,4,3,2024-09-20,359.12
1729,9,4,8,2024-09-21,4555.04
1730,6,9,6,2024-09-22,4518.1
1731,9,2,1,2024-09-23,2479.33
1732,21,9,1,2024-09-24,2422.64
1733,25,5,7,2024-09-25,4630.72
1734,33,9,9,2024-09-26,2436.64
1735,33,9,5,2024-09-27,3412.71
1736,27,5,8,2024-09-28,56.89
1737,15,1,4,2024-09-29,4569.38
1738,17,6,10,2024-09-30,3124.43
1739,30,10,9,2024-10-01,860.51
1740,30,10,4,2024-10-02,1425.57
1741,14,6,2,2024-10-03,813.18
1742,34,9,2,2024-10-04,2957.81
1743,3,1,10,2024-10-05,1211.93
1744,1,2,10,2024-10-06,179.02
1745,3,5,3,2024-10-07,346.38
1746,20,5,10,2024-10-08,3296.74
1747,21,5,4,2024-10-09,737.12
1748,7,8,5,2024-10-10,1280.04
1749,21,4,1,2024-10-11,2080.77
1750,9,2,7,2024-10-12,2258.12
1751,21,2,4,2024-10-13,459.41
1752,17,6,9,2024-10-14,497.37
1753,26,9,5,2024-10-15,2733.01
1754,23,6,5,2024-10-16,2354.47
1755,28,9,1,2024-10-17,723.85
1756,33,5,8,2024-10-18,4233.25
1757,8,2,4,2024-10-19,3043.21
1758,6,5,9,2024-10-20,2818.78
1759,16,3,2,2024-10-21,3068.18
1760,26,3,5,2024-10-22,860.16
1761,20,4,3,2024-10-23,736.22
1762,34,3,6,2024-10-24,4729.0
1763,19,10,5,2024-10-25,4258.3
1764,15,1,3,2024-10-26,1561.02
1765,35,9,6,2024-10-27,4774.51
1766,7,4,4,2024-10-28,4850.83
1767,18,2,5,2024-10-29,1937.1
1768,15,5,5,2024-10-30,2272.62
1769,29,1,9,2024-10-31,3170.46
1770,26,5,8,2024-11-01,1885.66
1771,4,9,8,2024-11-02,3311.6
1772,11,6,9,2024-11-03,2633.27
1773,1,5,2,2024-11-04,3578.97
1774,29,3,2,2024-11-05,3380.45
1775,14,3,3,2024-11-06,4209.6
1776,1,5,3,2024-11-07,1628.34
1777,9,7,8,2024-11-08,3592.73
1778,28,8,10,2024-11-09,3260.44
1779,20,9,1,2024-11-10,1952.02
1780,7,7,6,2024-11-11,1194.59
1781,6,3,8,2024-11-12,4964.46
1782,11,7,9,2024-11-13,3832.44
1783,5,7,2,2024-11-14,4884.67
1784,7,4,10,2024-11-15,2181.95
1785,3,4,9,2024-11-16,4903.66
1786,32,9,1,2024-11-17,4520.29
1787,6,5,4,2024-11-18,2797.55
1788,4,7,6,2024-11-19,1515.26
1789,26,6,8,2024-11-20,4496.48
1790,12,9,9,2024-11-21,2173.09
1791,8,1,3,2024-11-22,3230.69
1792,4,4,1,2024-11-23,865.94
1793,22,6,4,2024-11-24,2460.84
1794,1,5,8,2024-11-25,2888.9
1795,24,5,4,2024-11-26,2400.43
1796,34,5,9,2024-11-27,2324.14
1797,29,2,6,2024-11-28,4228.35
1798,11,8,3,2024-11-29,1486.88
1799,23,10,7,2024-11-30,1951.9
1800,2,3,8,2024-12-01,1875.12
1801,31,10,4,2024-12-02,3835.72
1802,24,8,7,2024-12-03,695.25
1803,35,3,8,2024-12-04,2031.01
1804,19,3,5,2024-12-05,1899.51
1805,12,9,6,2024-12-06,3023.73
1806,12,3,2,2024-12-07,467.9
1807,2,4,7,2024-12-08,2214.14
1808,26,9,9,2024-12-09,1715.21
1809,3,7,10,2024-12-10,4465.25
1810,15,4,1,2024-12-11,729.9
1811,31,8,2,2024-12-12,1149.56
1812,2,4,9,2024-12-13,2027.5
1813,11,2,6,2024-12-14,1738.2
1814,30,9,4,2024-12-15,1826.65
1815,23,8,5,2024-12-16,1194.42
1816,23,8,8,2024-12-17,2290.5
1817,28,4,1,2024-12-18,3859.73
1818,35,7,4,2024-12-19,3062.39
1819,6,9,9,2024-12-20,2585.49
1820,2,3,8,2024-12-21,2873.72
1821,1,8,5,2024-12-22,686.75
1822,27,5,5,2024-12-23,438.96
1823,16,3,3,2024-12-24,4438.67
1824,18,3,2,2024-12-25,1781.82
1825,24,4,9,2024-12-26,736.21
1826,17,6,8,2024-12-27,2913.13
1827,15,6,4,2024-12-28,3220.55
1828,6,1,10,2024-12-29,2688.4
1829,34,1,7,2024-12-30,1065.81
1830,19,8,8,2024-12-31,2881.48
1831,25,6,3,2024-01-01,4764.91
1832,1,7,5,2024-01-02,1221.74
1833,21,6,9,2024-01-03,487.11
1834,13,7,4,2024-01-04,2712.72
1835,3,3,8,2024-01-05,1708.94
1836,8,7,2,2024-01-06,2711.66
1837,21,2,7,2024-01-07,3626.67
1838,15,3,8,2024-01-08,1826.25
1839,16,2,7,2024-01-09,693.24
1840,21,8,3,2024-01-10,1859.08
1841,14,5,4,2024-01-11,64.64
1842,23,9,6,2024-01-12,3468.12
1843,8,6,7,2024-01-13,3927.45
1844,34,1,3,2024-01-14,1310.6
1845,8,2,10,2024-01-15,114.45
1846,2,3,6,2024-01-16,2381.6
1847,34,6,10,2024-01-17,3343.93
1848,9,6,7,2024-01-18,239.62
1849,24,7,1,2024-01-19,162.41
1850,34,8,6,2024-01-20,1577.44
1851,11,3,9,2024-01-21,4656.76
1852,18,8,2,2024-01-22,2696.98
1853,17,5,5,2024-01-23,3006.29
1854,7,1,8,2024-01-24,4480.78
1855,22,9,1,2024-01-25,802.15
1856,24,5,5,2024-01-26,1948.89
1857,7,4,2,2024-01-27,3423.67
1858,11,4,9,2024-01-28,2720.76
1859,24,7,9,2024-01-29,2467.63
1860,35,1,1,2024-01-30,4960.9
1861,13,1,4,2024-01-31,660.76
1862,8,1,10,2024-02-01,3930.49
1863,8,8,10,2024-02-02,2906.18
1864,19,10,5,2024-02-03,198.01
1865,6,6,3,2024-02-04,1164.53
1866,30,4,5,2024-02-05,1737.44
1867,16,2,5,2024-02-06,1285.57
1868,2,10,4,2024-02-07,2795.05
1869,19,3,5,2024-02-08,3949.89
1870,31,6,6,2024-02-09,1059.87
1871,33,4,1,2024-02-10,1112.9
1872,30,3,1,2024-02-11,2910.77
1873,26,10,7,2024-02-12,4107.39
1874,27,1,10,2024-02-13,4356.03
1875,1,9,6,2024-02-14,2356.11
1876,20,9,2,2024-02-15,3560.35
1877,22,8,9,2024-02-16,3862.25
1878,26,10,3,2024-02-17,4002.82
1879,10,3,5,2024-02-18,1210.26
1880,34,7,4,2024-02-19,1997.68
1881,12,10,2,2024-02-20,4262.78
1882,25,1,5,2024-02-21,1900.49
1883,15,7,8,2024-02-22,4128.67
1884,21,5,10,2024-02-23,3667.45
1885,6,9,10,2024-02-24,4350.82
1886,30,10,7,2024-02-25,2169.47
1887,15,4,2,2024-02-26,4272.36
1888,2,4,5,2024-02-27,416.44
1889,25,7,10,2024-02-28,4588.34
1890,11,10,7,2024-02-29,4662.65
1891,16,8,1,2024-03-01,3930.12
1892,21,1,7,2024-03-02,984.88
1893,35,3,4,2024-03-03,1633.51
1894,3,8,2,2024-03-04,3954.2
1895,30,7,8,2024-03-05,4753.51
1896,8,8,6,2024-03-06,4754.48
1897,7,1,2,2024-03-07,3979.06
1898,20,3,3,2024-03-08,180.71
1899,26,6,3,2024-03-09,3571.35
1900,31,10,9,2024-03-10,2040.94
1901,27,1,5,2024-03-11,3703.22
1902,9,4,7,2024-03-12,398.02
1903,21,9,5,2024-03-13,3724.35
1904,13,1,1,2024-03-14,2952.98
1905,3,5,4,2024-03-15,4107.0
1906,20,10,5,2024-03-16,285.93
1907,19,1,9,2024-03-17,1524.82
1908,6,3,7,2024-03-18,1913.73
1909,15,10,10,2024-03-19,3366.72
1910,8,9,9,2024-03-20,3975.82
1911,29,8,10,2024-03-21,3212.8
1912,31,4,5,2024-03-22,4456.24
1913,18,4,4,2024-03-23,662.9
1914,25,1,6,2024-03-24,3678.59
1915,17,6,6,2024-03-25,1820.75
1916,32,3,8,2024-03-26,3661.78
1917,4,2,3,2024-03-27,3559.28
1918,16,8,7,2024-03-28,2392.03
1919,30,10,5,2024-03-29,404.45
1920,5,4,8,2024-03-30,1444.42
1921,16,2,2,2024-03-31,1570.51
1922,2,10,3,2024-04-01,4733.31
1923,14,9,5,2024-04-02,2738.0
1924,31,6,10,2024-04-03,4846.66
1925,15,8,3,2024-04-04,3799.63
1926,31,9,6,2024-04-05,4364.08
1927,11,10,5,2024-04-06,2189.31
1928,19,6,5,2024-04-07,2503.07
1929,31,1,6,2024-04-08,1349.87
1930,32,10,8,2024-04-09,466.92
1931,34,4,4,2024-04-10,894.84
1932,35,5,8,2024-04-11,1287.9
1933,32,7,2,2024-04-12,3657.04
1934,33,10,5,2024-04-13,3123.48
1935,23,7,10,2024-04-14,3590.16
1936,4,3,5,2024-04-15,1019.11
1937,20,7,3,2024-04-16,2147.85
1938,7,2,3,2024-04-17,78.53
1939,7,1,5,2024-04-18,1640.31
1940,23,9,7,2024-04-19,1148.31
1941,6,3,10,2024-04-20,186.26
1942,5,4,1,2024-04-21,1753.93
1943,12,9,1,2024-04-22,2260.02
1944,32,7,1,2024-04-23,3336.46
1945,2,8,5,2024-04-24,4605.81
1946,31,2,2,2024-04-25,1735.87
1947,27,10,4,2024-04-26,810.69
1948,10,1,5,2024-04-27,733.51
1949,16,2,5,2024-04-28,3984.35
1950,31,5,10,2024-04-29,4460.06
1951,14,9,9,2024-04-30,3844.82
1952,18,8,8,2024-05-01,4643.79
1953,9,1,2,2024-05-02,4047.29
1954,17,7,8,2024-05-03,794.5
1955,24,6,7,2024-05-04,2213.41
1956,5,10,3,2024-05-05,1410.27
1957,13,3,4,2024-05-06,869.61
1958,34,2,7,2024-05-07,390.84
1959,7,8,3,2024-05-08,1448.34
1960,30,2,6,2024-05-09,4635.94
1961,21,10,10,2024-05-10,4644.43
1962,24,9,7,2024-05-11,1311.76
1963,22,6,10,2024-05-12,3534.5
1964,32,9,4,2024-05-13,2074.68
1965,8,1,9,2024-05-14,793.94
1966,33,6,1,2024-05-15,1535.24
1967,20,10,7,2024-05-16,3256.66
1968,12,10,2,2024-05-17,4553.73
1969,18,2,9,2024-05-18,3019.99
1970,27,4,8,2024-05-19,3779.1
1971,24,1,4,2024-05-20,1691.62
1972,12,1,10,2024-05-21,578.32
1973,6,10,2,2024-05-22,1893.51
1974,31,9,1,2024-05-23,1896.48
1975,12,5,1,2024-05-24,752.49
1976,23,10,3,2024-05-25,3472.09
1977,33,8,3,2024-05-26,4527.53
1978,20,1,2,2024-05-27,1143.98
1979,27,9,5,2024-05-28,2912.91
1980,19,2,10,2024-05-29,912.08
1981,33,10,6,2024-05-30,2068.93
1982,1,1,8,2024-05-31,3977.41
1983,1,5,9,2024-06-01,4536.87
1984,34,7,8,2024-06-02,1804.2
1985,20,1,8,2024-06-03,1085.66
1986,16,5,5,2024-06-04,4582.97
1987,6,1,7,2024-06-05,557.27
1988,31,8,4,2024-06-06,3241.59
1989,23,3,7,2024-06-07,1986.54
1990,20,1,9,2024-06-08,2976.88
1991,9,1,7,2024-06-09,4966.75
1992,21,5,1,2024-06-10,1266.8
1993,35,1,6,2024-06-11,237.17
1994,10,8,6,2024-06-12,202.26
1995,34,6,9,2024-06-13,1227.08
1996,1,6,9,2024-06-14,312.01
1997,27,2,4,2024-06-15,4196.53
1998,34,7,4,2024-06-16,4972.85
1999,31,5,6,2024-06-17,2892.88
2000,26,10,6,2024-06-18,787.3
2001,34,10,5,2024-06-19,4063.12
2002,23,6,4,2024-06-20,160.94
2003,16,4,2,2024-06-21,3913.97
2004,26,9,1,2024-06-22,1837.93
2005,34,4,1,2024-06-23,2672.6
2006,13,2,1,2024-06-24,2144.42
2007,4,2,8,2024-06-25,2796.04
2008,24,2,7,2024-06-26,2120.99
2009,18,2,9,2024-06-27,3515.15
2010,28,9,6,2024-06-28,1813.56
2011,3,8,9,2024-06-29,1760.7
2012,14,7,2,2024-06-30,3661.21
2013,3,2,1,2024-07-01,1628.97
2014,5,7,1,2024-07-02,3555.43
2015,32,8,7,2024-07-03,1887.68
2016,1,4,5,2024-07-04,4584.07
2017,5,7,2,2024-07-05,3494.8
2018,30,1,10,2024-07-06,3024.56
2019,27,7,6,2024-07-07,514.11
2020,22,9,1,2024-07-08,3310.0
2021,31,3,4,2024-07-09,2797.78
2022,18,9,7,2024-07-10,2989.07
2023,31,10,7,2024-07-11,3735.19
2024,10,9,3,2024-07-12,3282.33
2025,9,1,2,2024-07-13,4972.71
2026,3,5,3,2024-07-14,3901.77
2027,1,4,1,2024-07-15,1677.42
2028,26,6,9,2024-07-16,1866.95
2029,9,3,10,2024-07-17,2492.49
2030,35,8,2,2024-07-18,2901.47
2031,31,8,5,2024-07-19,3688.94
2032,27,1,3,2024-07-20,1890.93
2033,14,6,5,2024-07-21,4299.19
2034,9,3,10,2024-07-22,398.46
2035,9,1,4,2024-07-23,241.94
2036,16,7,8,2024-07-24,2900.3
2037,2,3,7,2024-07-25,2316.67
2038,5,2,6,2024-07-26,940.15
2039,12,3,2,2024-07-27,1051.33
2040,20,8,6,2024-07-28,422.4
2041,11,6,4,2024-07-29,3509.68
2042,35,2,1,2024-07-30,4292.19
2043,33,8,2,2024-07-31,411.84
2044,26,4,4,2024-08-01,390.7
2045,8,1,1,2024-08-02,3349.01
2046,33,7,1,2024-08-03,2647.63
2047,19,10,8,2024-08-04,4074.74
2048,8,6,8,2024-08-05,2352.95
2049,2,2,10,2024-08-06,4772.06
2050,34,5,9,2024-08-07,3355.99
2051,19,1,8,2024-08-08,1247.48
2052,28,1,3,2024-08-09,326.39
2053,33,3,1,2024-08-10,1771.25
2054,19,1,2,2024-08-11,146.14
2055,16,7,3,2024-08-12,2319.78
2056,32,5,6,2024-08-13,4563.58
2057,31,7,5,2024-08-14,2937.36
2058,33,5,3,2024-08-15,2173.79
2059,14,10,2,2024-08-16,1092.91
